image_contrib,text_contrib
49.18961731943138,50.81038268056807
4.87039455831203,95.1296054416876
43.29177533296171,56.708224667038095
18.76602170702439,81.23397829297458
3.064944674503179,96.93505532549617
0.6883137919985827,99.31168620800102
22.99724694701072,77.00275305298906
3.448971121202339,96.55102887879738
1.968263381191203,98.03173661880842
5.697718191576422,94.30228180842302
45.3965005447063,54.60349945529332
76.20449922952113,23.795500770478615
7.4425135638985855,92.55748643610124
13.799677800624144,86.20032219937508
28.96927948668811,71.03072051331178
7.799103640489287,92.20089635951003
26.316574617838896,73.68342538215978
2.90935286994712,97.09064713005216
9.46516070144065,90.5348392985589
6.313275466820769,93.68672453317876
0.5466891911656349,99.45331080883393
47.6416229791459,52.35837702085304
8.290574354161778,91.70942564583736
6.7539932725087555,93.2460067274908
4.678437427483176,95.32156257251577
21.602285574710027,78.39771442528922
2.805660252336263,97.19433974766332
56.4644074720673,43.53559252793234
2.9035708525264257,97.09642914747337
11.471125996734585,88.52887400326517
1.3498957772543303,98.65010422274496
17.71660904152145,82.28339095847807
4.0712921823070705,95.9287078176925
27.72171305473708,72.27828694526268
2.3100651736555013,97.68993482634409
4.545064928847897,95.45493507115147
25.33983428040909,74.66016571959061
23.71646767499663,76.28353232500275
2.4932629221152025,97.50673707788452
2.7870048018074347,97.21299519819178
76.42669648874634,23.573303511253506
15.060880057467262,84.93911994253251
25.280101420502955,74.71989857949657
8.907720508321963,91.09227949167776
10.066759033876224,89.93324096612336
13.433059278207052,86.56694072179171
1.3763472513854869,98.62365274861381
95.68668263585003,4.3133173641499525
9.345607257416724,90.65439274258263
4.390351458954076,95.60964854104526
6.851060552284466,93.14893944771516
9.773501211378287,90.22649878862057
12.594011328257269,87.40598867174107
80.65039152282203,19.349608477177895
13.164926417294955,86.83507358270451
5.5345526546824795,94.46544734531676
20.035084915933048,79.96491508406646
6.141884786206257,93.85811521379324
22.429817431171564,77.57018256882803
25.532416862267315,74.46758313773215
27.797347852135555,72.20265214786387
1.8426868904520939,98.1573131095474
5.597740021939337,94.40225997805967
98.90565546334552,1.0943445366544737
3.7850672820397726,96.21493271795973
17.206887328551794,82.79311267144776
20.625874586622476,79.37412541337712
25.010582894180928,74.9894171058187
3.4811304850755413,96.5188695149237
57.91536274304544,42.08463725695425
20.65549889469039,79.34450110530862
3.771525233016197,96.22847476698342
11.058438211354657,88.94156178864446
61.628767642613425,38.37123235738624
8.096169972510014,91.90383002748953
0.8861723531545308,99.11382764684514
3.875684815056135,96.12431518494337
0.6504134774700775,99.34958652252959
24.533824973429365,75.46617502656996
11.724281198851054,88.27571880114857
61.86396448598415,38.13603551401516
7.023550020369675,92.97644997962982
85.49123411524006,14.50876588475988
12.068431732542455,87.93156826745711
20.898330088894493,79.10166991110502
4.703537222920361,95.2964627770793
2.9139209623826523,97.08607903761688
1.8186898030770657,98.18131019692251
2.7789490201364098,97.22105097986325
6.461656106430897,93.5383438935685
11.823253109286448,88.17674689071283
5.241983006815376,94.7580169931841
9.78969251752345,90.21030748247613
18.172700224147544,81.82729977585227
16.977066824404915,83.02293317559459
22.6469608920622,77.35303910793694
26.329534266503018,73.67046573349633
23.6599544404681,76.34004555953152
7.862959733891668,92.13704026610773
94.89126356518211,5.108736434817854
1.204512595912382,98.79548740408698
19.66450271959312,80.3354972804066
20.764493778609307,79.23550622139044
3.040941513525386,96.95905848647399
4.335233619495038,95.66476638050435
15.07691336284895,84.92308663715042
21.96861604046358,78.03138395953586
53.971170407850735,46.028829592148966
4.787779169922197,95.21222083007723
3.8631232864192033,96.13687671358016
8.678837214676967,91.32116278532277
17.924478233766404,82.07552176623281
16.21702610805557,83.78297389194394
1.713528052879035,98.28647194712055
13.432926891510824,86.56707310848878
1.3150648959877178,98.6849351040117
8.997883661060367,91.00211633893723
8.903275084970884,91.09672491502852
7.6442355710636924,92.35576442893591
1.9818280034681601,98.0181719965316
36.365619736079644,63.63438026391969
15.690776446076502,84.30922355392289
57.316280197533466,42.68371980246642
3.633167192693809,96.36683280730544
44.97523969800877,55.024760301990874
3.949953994562726,96.05004600543654
8.546470243244736,91.45352975675482
1.9105391017080833,98.0894608982917
55.085354660946116,44.914645339053614
28.09140915355812,71.90859084644138
16.29381067320668,83.70618932679295
9.271721026028308,90.72827897397023
2.843433041980697,97.15656695801894
40.518466710536536,59.481533289463094
2.3018497924262253,97.69815020757335
5.403322727871885,94.59667727212765
2.765349704903217,97.23465029509619
5.039561826083762,94.96043817391563
76.26324716884338,23.73675283115641
6.085195842399851,93.91480415759965
1.7267447890674092,98.2732552109324
12.992979118394373,87.00702088160527
8.698202854307063,91.30179714569202
21.871958077377336,78.12804192262215
10.606673136449023,89.39332686355058
2.8871130137681082,97.11288698623164
3.45423982505418,96.54576017494556
17.30753747524744,82.69246252475207
10.086342986610427,89.91365701338917
4.041548472193129,95.95845152780575
24.69021150753196,75.30978849246746
22.150313743655083,77.8496862563441
71.07463387169445,28.925366128305434
1.360099325573565,98.63990067442603
2.704630004049137,97.29536999595048
4.6230123876225955,95.37698761237682
5.736394870702187,94.26360512929664
1.6036861985944382,98.39631380140533
1.498047866337601,98.50195213366163
0.6711347050333614,99.32886529496646
1.955826004383274,98.04417399561612
9.012630452745045,90.98736954725452
2.2836601170067974,97.71633988299257
9.972925360214623,90.02707463978481
34.88272485697645,65.11727514302275
3.7697981575067563,96.23020184249289
23.42600203363142,76.57399796636739
17.114483958689558,82.88551604130964
22.659318690338967,77.3406813096606
30.106553303778988,69.89344669622058
3.9716038723785942,96.02839612762048
15.892112153292375,84.10788784670709
7.668192832988523,92.3318071670098
33.74038705848563,66.25961294151399
43.55280971268118,56.44719028731854
35.42106370543166,64.57893629456738
65.78195989546929,34.21804010453059
54.02617565443373,45.973824345566
8.243462075814762,91.75653792418474
1.9979120881949544,98.00208791180467
19.762432936736722,80.23756706326274
11.714919923019936,88.28508007697978
3.1953102875146224,96.80468971248506
11.584578506283323,88.41542149371627
68.67290398446787,31.327096015531826
9.15631898313519,90.8436810168642
30.51504661719507,69.48495338280458
4.43495179992694,95.56504820007257
9.377666588523956,90.62233341147483
25.157736719671934,74.84226328032736
2.9870237831716473,97.01297621682762
29.502429467252327,70.49757053274728
77.20017462355766,22.799825376442236
2.224946691111842,97.77505330888793
8.114437378348672,91.88556262165106
6.587176779443925,93.4128232205556
19.15780234732129,80.84219765267801
89.37096190994626,10.629038090053667
82.73614814076572,17.263851859234126
18.036955568923585,81.96304443107562
53.26222659400594,46.737773405993664
4.094088434343615,95.90591156565608
1.7406388022289734,98.25936119777052
7.975640871242802,92.02435912875677
7.396891303423171,92.60310869657641
4.82175320131857,95.1782467986804
16.38601960284157,83.61398039715804
18.619896547220257,81.38010345277937
2.9188483345951037,97.08115166540443
6.003121056308298,93.99687894369136
88.88601296738207,11.11398703261788
6.959011773016126,93.04098822698353
98.02655580581248,1.973444194187476
24.264799951702262,75.73520004829663
4.383818172745539,95.6161818272539
1.4508542235417201,98.54914577645812
19.981910758208766,80.0180892417901
50.65320222498551,49.346797775014124
20.900279483846234,79.09972051615267
1.2837719642637493,98.7162280357361
53.15882542221193,46.84117457778776
4.593712203130563,95.40628779686891
6.017899534756016,93.98210046524316
9.435273642210024,90.56472635778945
2.2195062833608743,97.78049371663843
44.24484083508759,55.75515916491205
7.795595632770912,92.20440436722886
85.09277679594317,14.907223204056761
32.64365899094376,67.3563410090557
33.04236977593234,66.95763022406726
12.755257812373994,87.24474218762495
3.257666524758343,96.74233347524127
6.917990647817961,93.08200935218184
